ip,app,device,os,channel,click_time,is_attributed,click_date,duration_seconds,duration_minutes
119378,7,1,19,101,2017-11-09 03:30:15,0,2017-11-09,0,0.00
119378,3,1,18,211,2017-11-09 14:17:17,0,2017-11-09,38822,647.03
76800,3,1,19,466,2017-11-07 06:12:07,0,2017-11-07,0,0.00
76800,9,1,19,244,2017-11-07 08:16:48,0,2017-11-07,7481,124.68
76800,13,1,19,477,2017-11-07 23:06:35,0,2017-11-07,53387,889.78
16661,3,1,10,280,2017-11-08 07:22:12,0,2017-11-08,0,0.00
28379,26,1,6,266,2017-11-09 00:00:16,0,2017-11-09,0,0.00
28379,17,1,19,128,2017-11-09 12:52:56,0,2017-11-09,46360,772.67
356725,19,0,24,213,2017-11-09 09:47:28,1,2017-11-09,0,0.00
29037,10,1,20,317,2017-11-09 02:00:10,0,2017-11-09,0,0.00
177761,3,1,15,280,2017-11-07 04:39:21,0,2017-11-07,0,0.00
337028,108,1,22,243,2017-11-09 05:32:28,1,2017-11-09,0,0.00
27114,6,1,4,459,2017-11-07 05:28:27,0,2017-11-07,0,0.00
341744,1,1,20,101,2017-11-09 07:15:32,0,2017-11-09,0,0.00
175744,9,1,22,232,2017-11-09 01:19:35,0,2017-11-09,0,0.00
130460,15,1,13,140,2017-11-08 11:42:19,0,2017-11-08,0,0.00
28250,2,1,8,435,2017-11-07 05:52:22,0,2017-11-07,0,0.00
310308,5,1,7,113,2017-11-09 12:14:33,1,2017-11-09,0,0.00
80388,3,1,13,480,2017-11-08 05:13:15,0,2017-11-08,0,0.00
80388,21,1,13,128,2017-11-08 10:28:34,0,2017-11-08,18919,315.32
80388,12,2,25,265,2017-11-08 19:48:34,0,2017-11-08,33600,560.00
53612,24,1,47,105,2017-11-07 03:59:16,0,2017-11-07,0,0.00
46545,9,1,20,134,2017-11-08 16:59:52,0,2017-11-08,0,0.00
66003,12,1,15,265,2017-11-07 00:10:31,0,2017-11-07,0,0.00
66003,39,1,13,101,2017-11-07 02:48:33,1,2017-11-07,9482,158.03
66003,3,1,19,280,2017-11-07 04:55:00,0,2017-11-07,7587,126.45
66003,19,0,0,213,2017-11-07 10:43:47,1,2017-11-07,20927,348.78
47670,3,1,17,205,2017-11-09 11:52:10,0,2017-11-09,0,0.00
142860,3,1,19,280,2017-11-09 07:05:46,0,2017-11-09,0,0.00
33762,2,1,14,237,2017-11-08 12:57:07,0,2017-11-08,0,0.00
93466,9,1,18,127,2017-11-09 15:14:30,0,2017-11-09,0,0.00
117089,3,1,19,379,2017-11-09 05:41:53,0,2017-11-09,0,0.00
117089,0,0,21,101,2017-11-09 11:38:06,0,2017-11-09,21373,356.22
49418,18,1,37,134,2017-11-07 00:27:57,0,2017-11-07,0,0.00
44905,3,1,18,280,2017-11-07 03:06:33,0,2017-11-07,0,0.00
18208,15,1,13,386,2017-11-09 08:56:08,0,2017-11-09,0,0.00
208247,7,1,13,101,2017-11-07 10:30:16,0,2017-11-07,0,0.00
110108,6,1,37,459,2017-11-06 16:22:11,0,2017-11-06,0,0.00
46471,12,1,73,145,2017-11-08 22:06:33,0,2017-11-08,0,0.00
173369,29,1,19,213,2017-11-07 10:02:01,1,2017-11-07,0,0.00
64142,17,1,13,134,2017-11-08 10:05:57,0,2017-11-08,0,0.00
253559,32,1,13,376,2017-11-09 09:34:13,0,2017-11-09,0,0.00
64009,1,1,22,150,2017-11-07 15:59:53,0,2017-11-07,0,0.00
111235,19,497,0,213,2017-11-08 02:40:24,1,2017-11-08,0,0.00
120757,35,1,19,21,2017-11-08 16:38:15,1,2017-11-08,0,0.00
32523,15,1,25,3,2017-11-07 09:53:10,0,2017-11-07,0,0.00
151555,72,1,19,101,2017-11-07 13:16:34,1,2017-11-07,0,0.00
11279,15,1,10,386,2017-11-07 13:51:10,0,2017-11-07,0,0.00
187457,10,1,43,113,2017-11-07 07:56:29,1,2017-11-07,0,0.00
56601,14,1,20,379,2017-11-07 14:44:23,0,2017-11-07,0,0.00
56601,20,1,6,259,2017-11-07 22:13:47,0,2017-11-07,26964,449.40
51992,3,1,19,489,2017-11-06 22:54:45,0,2017-11-06,0,0.00
7645,18,1,13,121,2017-11-06 23:28:37,0,2017-11-06,0,0.00
7645,2,1,19,212,2017-11-06 23:28:44,0,2017-11-06,7,0.12
81304,15,1,19,245,2017-11-08 19:16:52,0,2017-11-08,0,0.00
291015,19,209,29,213,2017-11-09 10:55:14,1,2017-11-09,0,0.00
272631,21,1,17,232,2017-11-09 08:16:31,0,2017-11-09,0,0.00
71099,2,1,13,477,2017-11-07 04:24:13,0,2017-11-07,0,0.00
90492,12,1,41,340,2017-11-09 05:53:06,0,2017-11-09,0,0.00
90492,1,1,15,125,2017-11-09 08:57:16,0,2017-11-09,11050,184.17
336028,52,1,25,18,2017-11-09 14:00:36,1,2017-11-09,0,0.00
172086,25,1,19,259,2017-11-07 10:54:41,0,2017-11-07,0,0.00
252978,3,1,22,379,2017-11-08 06:26:53,0,2017-11-08,0,0.00
64322,26,1,13,266,2017-11-09 07:29:56,0,2017-11-09,0,0.00
2478,1,1,13,137,2017-11-08 13:17:33,0,2017-11-08,0,0.00
20449,12,1,16,178,2017-11-07 01:36:19,0,2017-11-07,0,0.00
20449,9,1,17,234,2017-11-07 09:02:27,0,2017-11-07,26768,446.13
20449,12,1,19,178,2017-11-07 23:47:54,0,2017-11-07,53127,885.45
87398,19,292,24,213,2017-11-07 08:10:32,1,2017-11-07,0,0.00
69017,23,1,15,153,2017-11-08 23:39:19,0,2017-11-08,0,0.00
97018,13,1,19,477,2017-11-07 22:42:05,0,2017-11-07,0,0.00
122805,9,1,19,490,2017-11-09 07:02:15,0,2017-11-09,0,0.00
29826,23,1,13,153,2017-11-07 14:52:43,0,2017-11-07,0,0.00
50205,9,1,19,127,2017-11-09 00:51:45,0,2017-11-09,0,0.00
50205,9,1,19,244,2017-11-09 14:43:53,0,2017-11-09,49928,832.13
214681,29,1,22,101,2017-11-08 11:45:21,1,2017-11-08,0,0.00
289855,8,1,22,145,2017-11-09 06:32:56,0,2017-11-09,0,0.00
289855,8,1,22,145,2017-11-09 06:37:21,0,2017-11-09,265,4.42
32814,3,1,8,456,2017-11-07 16:12:15,0,2017-11-07,0,0.00
769,2,1,13,243,2017-11-07 01:10:23,0,2017-11-07,0,0.00
126499,9,1,13,334,2017-11-07 01:00:43,0,2017-11-07,0,0.00
178486,10,1,27,113,2017-11-07 03:24:29,1,2017-11-07,0,0.00
104347,9,1,2,466,2017-11-08 09:57:16,0,2017-11-08,0,0.00
133245,21,1,19,128,2017-11-09 00:07:50,0,2017-11-09,0,0.00
89130,21,1,37,128,2017-11-09 03:47:37,0,2017-11-09,0,0.00
346490,3,1,41,442,2017-11-09 14:02:41,0,2017-11-09,0,0.00
122824,11,1,46,122,2017-11-08 04:18:14,0,2017-11-08,0,0.00
38300,9,1,19,258,2017-11-09 01:45:35,0,2017-11-09,0,0.00
38300,18,1,12,107,2017-11-09 03:59:03,0,2017-11-09,8008,133.47
38300,12,1,17,205,2017-11-09 10:38:20,0,2017-11-09,23957,399.28
52620,1,1,27,17,2017-11-09 04:01:42,0,2017-11-09,0,0.00
58474,19,109,29,213,2017-11-06 16:23:37,1,2017-11-06,0,0.00
43622,64,1,22,459,2017-11-08 03:28:37,0,2017-11-08,0,0.00
155687,2,1,15,243,2017-11-07 15:35:48,0,2017-11-07,0,0.00
12148,20,1,13,478,2017-11-09 05:07:54,1,2017-11-09,0,0.00
85406,28,1,10,135,2017-11-07 15:13:50,0,2017-11-07,0,0.00
193993,9,1,18,445,2017-11-07 08:02:23,0,2017-11-07,0,0.00
95516,13,1,19,477,2017-11-09 00:09:09,0,2017-11-09,0,0.00
186116,20,1,19,478,2017-11-07 12:56:19,1,2017-11-07,0,0.00
209,18,1,22,121,2017-11-09 00:04:49,0,2017-11-09,0,0.00
209,7,2,42,101,2017-11-09 05:56:57,0,2017-11-09,21128,352.13
209,15,1,13,278,2017-11-09 10:25:03,0,2017-11-09,16086,268.10
34523,20,2,20,259,2017-11-07 02:48:15,0,2017-11-07,0,0.00
9362,9,1,19,466,2017-11-08 11:10:08,0,2017-11-08,0,0.00
9362,3,1,19,442,2017-11-08 11:55:39,0,2017-11-08,2731,45.52
189174,12,1,19,178,2017-11-08 13:59:45,0,2017-11-08,0,0.00
189174,18,1,1,107,2017-11-08 23:20:04,0,2017-11-08,33619,560.32
88649,24,2,15,178,2017-11-07 16:28:57,0,2017-11-07,0,0.00
81792,9,1,19,107,2017-11-09 02:43:27,0,2017-11-09,0,0.00
81792,25,1,9,259,2017-11-09 11:15:23,0,2017-11-09,30716,511.93
236660,19,0,0,213,2017-11-08 11:39:20,1,2017-11-08,0,0.00
311074,6,1,17,459,2017-11-08 23:52:34,0,2017-11-08,0,0.00
40662,12,1,13,265,2017-11-07 08:30:43,0,2017-11-07,0,0.00
40662,13,1,22,477,2017-11-07 15:45:27,0,2017-11-07,26084,434.73
98678,3,1,13,409,2017-11-08 06:16:49,0,2017-11-08,0,0.00
98678,3,1,13,280,2017-11-08 13:43:48,0,2017-11-08,26819,446.98
113283,18,1,19,376,2017-11-08 13:25:10,0,2017-11-08,0,0.00
37177,2,1,22,237,2017-11-07 01:08:04,0,2017-11-07,0,0.00
326845,5,1,11,113,2017-11-09 11:30:13,1,2017-11-09,0,0.00
94070,18,1,13,121,2017-11-08 09:42:51,0,2017-11-08,0,0.00
184128,3,1,13,280,2017-11-07 09:10:09,0,2017-11-07,0,0.00
7949,14,1,37,439,2017-11-09 04:53:20,0,2017-11-09,0,0.00
7949,12,1,19,212,2017-11-09 08:18:26,0,2017-11-09,12306,205.10
117303,26,1,19,121,2017-11-09 00:15:28,0,2017-11-09,0,0.00
68797,2,1,1,237,2017-11-09 01:49:36,0,2017-11-09,0,0.00
34388,26,1,20,477,2017-11-09 07:22:53,0,2017-11-09,0,0.00
34388,15,1,17,315,2017-11-09 08:40:49,0,2017-11-09,4676,77.93
34388,15,1,20,111,2017-11-09 10:13:41,0,2017-11-09,5572,92.87
192135,15,1,19,480,2017-11-07 07:33:47,0,2017-11-07,0,0.00
89728,12,1,22,212,2017-11-07 13:09:02,0,2017-11-07,0,0.00
42126,3,1,9,280,2017-11-09 07:29:08,0,2017-11-09,0,0.00
181826,35,1,41,274,2017-11-07 09:07:47,1,2017-11-07,0,0.00
1577,32,1,17,376,2017-11-09 11:58:14,0,2017-11-09,0,0.00
326197,12,1,25,481,2017-11-08 23:43:31,0,2017-11-08,0,0.00
80995,11,1,26,137,2017-11-09 07:01:19,0,2017-11-09,0,0.00
48585,9,1,19,127,2017-11-08 19:22:30,0,2017-11-08,0,0.00
21246,9,1,19,258,2017-11-07 00:34:22,0,2017-11-07,0,0.00
88071,18,1,25,134,2017-11-09 10:40:34,0,2017-11-09,0,0.00
352159,12,1,17,178,2017-11-09 07:26:54,0,2017-11-09,0,0.00
55119,10,1,9,377,2017-11-07 00:40:38,0,2017-11-07,0,0.00
64619,11,1,19,319,2017-11-08 00:52:08,0,2017-11-08,0,0.00
64619,25,1,6,259,2017-11-08 01:12:22,0,2017-11-08,1214,20.23
64619,2,1,48,236,2017-11-08 04:36:56,0,2017-11-08,12274,204.57
64619,9,1,25,466,2017-11-08 14:11:59,0,2017-11-08,34503,575.05
124938,2,1,13,469,2017-11-08 06:08:53,0,2017-11-08,0,0.00
48676,3,2,16,280,2017-11-07 08:29:48,0,2017-11-07,0,0.00
48676,19,0,50,213,2017-11-07 14:35:57,1,2017-11-07,21969,366.15
128097,15,1,13,480,2017-11-08 08:08:26,0,2017-11-08,0,0.00
57803,29,1,25,282,2017-11-08 03:12:44,1,2017-11-08,0,0.00
73978,15,1,31,245,2017-11-09 06:54:19,0,2017-11-09,0,0.00
73978,9,1,15,442,2017-11-09 09:54:09,0,2017-11-09,10790,179.83
1494,18,1,40,121,2017-11-07 20:16:45,0,2017-11-07,0,0.00
121428,58,3032,607,347,2017-11-07 09:09:07,0,2017-11-07,0,0.00
121428,27,1,58,153,2017-11-07 14:29:55,0,2017-11-07,19248,320.80
72543,3,1,19,489,2017-11-08 04:39:15,0,2017-11-08,0,0.00
144680,2,1,13,219,2017-11-07 00:42:44,0,2017-11-07,0,0.00
121238,21,1,17,128,2017-11-09 00:51:45,0,2017-11-09,0,0.00
121238,3,1,19,480,2017-11-09 14:56:33,0,2017-11-09,50688,844.80
141963,29,1,18,210,2017-11-07 11:23:50,1,2017-11-07,0,0.00
114547,13,1,6,477,2017-11-09 08:26:19,0,2017-11-09,0,0.00
114547,18,1,28,134,2017-11-09 10:28:10,0,2017-11-09,7311,121.85
29502,2,1,30,435,2017-11-09 04:13:06,0,2017-11-09,0,0.00
29502,9,1,19,127,2017-11-09 15:06:23,0,2017-11-09,39197,653.28
196057,29,1,4,213,2017-11-07 07:01:10,0,2017-11-07,0,0.00
69806,2,1,19,401,2017-11-08 02:51:25,0,2017-11-08,0,0.00
357255,5,1,37,113,2017-11-09 02:24:25,1,2017-11-09,0,0.00
120575,12,1,18,245,2017-11-09 03:55:35,0,2017-11-09,0,0.00
54516,15,1,13,412,2017-11-08 03:21:11,0,2017-11-08,0,0.00
87702,13,1,41,477,2017-11-08 01:03:45,0,2017-11-08,0,0.00
94895,9,1,25,215,2017-11-08 00:37:13,0,2017-11-08,0,0.00
75171,9,1,18,334,2017-11-07 00:19:47,0,2017-11-07,0,0.00
75171,9,1,13,232,2017-11-07 09:50:36,0,2017-11-07,34249,570.82
75171,8,1,25,145,2017-11-07 16:27:31,1,2017-11-07,23815,396.92
36266,25,1,27,259,2017-11-08 18:53:55,0,2017-11-08,0,0.00
107878,2,1,41,219,2017-11-08 23:24:46,0,2017-11-08,0,0.00
357722,72,1,19,101,2017-11-09 15:53:58,1,2017-11-09,0,0.00
181720,15,1,13,386,2017-11-07 07:31:49,0,2017-11-07,0,0.00
20204,11,1,19,469,2017-11-08 08:14:35,0,2017-11-08,0,0.00
205574,3,1,16,173,2017-11-08 02:14:49,0,2017-11-08,0,0.00
120694,19,276,38,213,2017-11-09 11:41:00,1,2017-11-09,0,0.00
37194,21,1,6,128,2017-11-09 02:55:51,0,2017-11-09,0,0.00
52705,3,1,19,489,2017-11-06 18:20:48,0,2017-11-06,0,0.00
54166,3,1,18,442,2017-11-08 08:23:53,0,2017-11-08,0,0.00
95455,13,1,13,477,2017-11-08 05:09:06,0,2017-11-08,0,0.00
285752,18,1,15,134,2017-11-07 16:57:58,0,2017-11-07,0,0.00
2563,2,1,19,477,2017-11-09 06:26:40,0,2017-11-09,0,0.00
93027,18,1,16,439,2017-11-07 01:24:15,1,2017-11-07,0,0.00
93027,35,1,13,21,2017-11-07 03:13:06,1,2017-11-07,6531,108.85
93027,18,1,19,121,2017-11-07 06:39:47,0,2017-11-07,12401,206.68
93027,12,1,13,328,2017-11-07 13:13:54,0,2017-11-07,23647,394.12
110102,3,1,19,211,2017-11-09 13:29:27,0,2017-11-09,0,0.00
184968,3,2,9,280,2017-11-09 05:01:52,0,2017-11-09,0,0.00
83689,15,1,13,153,2017-11-08 11:45:06,0,2017-11-08,0,0.00
56829,3,1,19,173,2017-11-09 12:55:47,0,2017-11-09,0,0.00
27260,8,2,20,145,2017-11-09 00:22:42,0,2017-11-09,0,0.00
65955,35,1,13,274,2017-11-07 10:29:26,1,2017-11-07,0,0.00
64119,23,1,18,479,2017-11-09 09:34:29,0,2017-11-09,0,0.00
53843,14,1,6,439,2017-11-09 13:51:10,0,2017-11-09,0,0.00
53843,12,1,25,259,2017-11-09 14:10:22,0,2017-11-09,1152,19.20
9496,18,1,40,107,2017-11-07 06:01:33,0,2017-11-07,0,0.00
38936,12,1,19,178,2017-11-07 02:17:19,0,2017-11-07,0,0.00
38936,3,1,13,280,2017-11-07 12:55:29,0,2017-11-07,38290,638.17
110007,3,1,13,480,2017-11-07 07:35:15,0,2017-11-07,0,0.00
16478,2,1,13,212,2017-11-08 14:25:28,0,2017-11-08,0,0.00
199295,35,1,16,21,2017-11-07 00:21:46,1,2017-11-07,0,0.00
199295,21,1,18,128,2017-11-07 04:07:54,0,2017-11-07,13568,226.13
76885,29,2,18,347,2017-11-07 13:29:50,0,2017-11-07,0,0.00
76885,19,0,38,213,2017-11-07 22:02:23,1,2017-11-07,30753,512.55
221423,12,1,13,277,2017-11-08 00:33:47,0,2017-11-08,0,0.00
99191,3,1,19,137,2017-11-09 14:56:35,0,2017-11-09,0,0.00
102652,3,1,3,280,2017-11-08 02:15:20,0,2017-11-08,0,0.00
163050,3,1,17,280,2017-11-07 13:09:53,0,2017-11-07,0,0.00
70576,25,1,19,259,2017-11-07 01:54:21,0,2017-11-07,0,0.00
331815,5,1,30,113,2017-11-09 12:36:08,1,2017-11-09,0,0.00
5440,14,1,19,134,2017-11-07 00:36:30,0,2017-11-07,0,0.00
25796,12,1,6,328,2017-11-08 08:22:31,0,2017-11-08,0,0.00
111182,2,1,28,237,2017-11-08 02:54:43,0,2017-11-08,0,0.00
111182,2,1,19,477,2017-11-08 09:25:00,0,2017-11-08,23417,390.28
111182,21,1,19,128,2017-11-08 11:46:17,0,2017-11-08,8477,141.28
111182,18,2,13,121,2017-11-08 16:10:11,1,2017-11-08,15834,263.90
111182,21,1,15,128,2017-11-08 16:40:49,0,2017-11-08,1838,30.63
104672,3,1,17,280,2017-11-09 05:27:01,0,2017-11-09,0,0.00
74640,17,1,15,280,2017-11-08 02:51:56,0,2017-11-08,0,0.00
32573,2,1,22,477,2017-11-09 08:05:26,0,2017-11-09,0,0.00
66767,3,1,3,137,2017-11-06 23:19:15,0,2017-11-06,0,0.00
33021,17,1,19,280,2017-11-07 14:46:41,0,2017-11-07,0,0.00
106910,26,1,19,121,2017-11-06 19:33:47,0,2017-11-06,0,0.00
40400,23,1,37,153,2017-11-07 02:39:24,0,2017-11-07,0,0.00
40400,18,1,19,107,2017-11-07 02:52:40,0,2017-11-07,796,13.27
40400,2,1,25,212,2017-11-07 09:26:14,0,2017-11-07,23614,393.57
28362,12,1,19,178,2017-11-07 11:00:41,0,2017-11-07,0,0.00
41112,11,1,19,325,2017-11-08 03:56:53,0,2017-11-08,0,0.00
173698,3,1,17,409,2017-11-09 03:11:38,0,2017-11-09,0,0.00
173698,19,0,50,213,2017-11-09 12:26:49,1,2017-11-09,33311,555.18
60235,12,1,13,265,2017-11-08 02:01:04,0,2017-11-08,0,0.00
60235,2,1,3,477,2017-11-08 07:16:41,0,2017-11-08,18937,315.62
60235,2,2,13,205,2017-11-08 10:59:25,0,2017-11-08,13364,222.73
60235,12,1,9,205,2017-11-08 12:24:14,0,2017-11-08,5089,84.82
60271,2,1,26,205,2017-11-08 01:22:42,0,2017-11-08,0,0.00
60271,2,1,13,205,2017-11-08 01:58:28,0,2017-11-08,2146,35.77
60271,2,1,32,477,2017-11-08 11:32:10,0,2017-11-08,34422,573.70
122230,19,0,0,213,2017-11-08 05:32:05,1,2017-11-08,0,0.00
196428,19,96,50,333,2017-11-07 11:16:56,1,2017-11-07,0,0.00
193812,9,1,19,258,2017-11-08 17:15:42,0,2017-11-08,0,0.00
193812,12,1,27,245,2017-11-08 23:49:18,0,2017-11-08,23616,393.60
110595,1,1,18,153,2017-11-08 00:59:44,0,2017-11-08,0,0.00
110595,13,1,8,400,2017-11-08 06:09:50,0,2017-11-08,18606,310.10
110595,14,1,41,467,2017-11-08 17:05:05,0,2017-11-08,39315,655.25
348164,19,0,29,347,2017-11-09 06:00:04,1,2017-11-09,0,0.00
43476,9,1,13,127,2017-11-09 11:05:25,0,2017-11-09,0,0.00
184209,14,1,19,463,2017-11-07 01:37:35,0,2017-11-07,0,0.00
184209,18,1,35,439,2017-11-07 04:19:34,0,2017-11-07,9719,161.98
166017,18,3032,607,107,2017-11-07 09:27:32,0,2017-11-07,0,0.00
289458,19,82,24,213,2017-11-09 08:56:17,1,2017-11-09,0,0.00
120452,9,1,20,232,2017-11-09 03:52:23,0,2017-11-09,0,0.00
120452,14,1,13,379,2017-11-09 15:47:05,0,2017-11-09,42882,714.70
95006,1,1,19,134,2017-11-08 03:58:04,0,2017-11-08,0,0.00
95006,12,1,6,140,2017-11-08 10:51:56,0,2017-11-08,24832,413.87
95006,3,1,19,173,2017-11-08 22:00:52,0,2017-11-08,40136,668.93
179591,27,1,10,122,2017-11-07 05:21:08,0,2017-11-07,0,0.00
103332,12,1,31,205,2017-11-09 05:58:36,0,2017-11-09,0,0.00
114269,9,1,19,466,2017-11-08 02:13:21,0,2017-11-08,0,0.00
44169,9,1,25,466,2017-11-09 13:14:55,0,2017-11-09,0,0.00
148125,5,1,48,113,2017-11-07 01:36:04,1,2017-11-07,0,0.00
181600,12,1,19,178,2017-11-07 01:51:38,0,2017-11-07,0,0.00
287492,2,1,13,452,2017-11-07 16:35:23,0,2017-11-07,0,0.00
43763,21,1,13,128,2017-11-06 16:17:04,0,2017-11-06,0,0.00
43763,2,2,9,205,2017-11-06 21:31:44,0,2017-11-06,18880,314.67
29983,3,1,19,280,2017-11-09 00:17:54,0,2017-11-09,0,0.00
63840,14,1,13,401,2017-11-06 16:42:36,0,2017-11-06,0,0.00
59735,15,1,53,379,2017-11-08 09:10:56,0,2017-11-08,0,0.00
47146,2,1,13,219,2017-11-08 04:34:42,0,2017-11-08,0,0.00
47146,3,1,19,137,2017-11-08 14:07:07,0,2017-11-08,34345,572.42
47146,3,1,13,280,2017-11-08 14:07:28,0,2017-11-08,21,0.35
47146,9,1,19,489,2017-11-08 23:23:50,0,2017-11-08,33382,556.37
67249,35,1,13,21,2017-11-07 12:54:46,1,2017-11-07,0,0.00
75634,8,2,6,259,2017-11-08 00:09:24,0,2017-11-08,0,0.00
75634,3,1,19,409,2017-11-08 02:15:49,0,2017-11-08,7585,126.42
75634,18,1,16,449,2017-11-08 03:01:25,0,2017-11-08,2736,45.60
75634,35,1,19,274,2017-11-08 07:06:03,1,2017-11-08,14678,244.63
75634,15,1,19,245,2017-11-08 07:27:33,0,2017-11-08,1290,21.50
75634,2,1,13,205,2017-11-08 11:44:38,0,2017-11-08,15425,257.08
75634,2,1,13,205,2017-11-08 13:27:51,0,2017-11-08,6193,103.22
75634,2,1,10,237,2017-11-08 13:41:34,0,2017-11-08,823,13.72
75634,2,1,28,205,2017-11-08 14:01:28,0,2017-11-08,1194,19.90
75634,2,1,22,205,2017-11-08 16:42:14,0,2017-11-08,9646,160.77
22933,18,1,19,439,2017-11-08 23:52:58,0,2017-11-08,0,0.00
103897,12,1,13,245,2017-11-07 03:45:46,0,2017-11-07,0,0.00
67658,11,1,3,325,2017-11-08 04:52:45,0,2017-11-08,0,0.00
67658,25,1,47,259,2017-11-08 11:22:55,0,2017-11-08,23410,390.17
67658,21,1,10,128,2017-11-08 14:36:10,0,2017-11-08,11595,193.25
113236,9,1,19,134,2017-11-09 05:01:10,0,2017-11-09,0,0.00
5011,9,1,19,334,2017-11-08 09:43:27,0,2017-11-08,0,0.00
259098,35,1,19,274,2017-11-08 02:00:06,1,2017-11-08,0,0.00
179969,20,2,13,259,2017-11-07 13:46:48,1,2017-11-07,0,0.00
329441,5,1,61,113,2017-11-09 01:50:50,1,2017-11-09,0,0.00
79881,3,1,13,135,2017-11-07 00:47:38,0,2017-11-07,0,0.00
79881,24,1,1,178,2017-11-07 05:55:40,0,2017-11-07,18482,308.03
79881,3,1,10,480,2017-11-07 10:07:30,0,2017-11-07,15110,251.83
79881,20,1,41,259,2017-11-07 11:48:51,0,2017-11-07,6081,101.35
79881,2,1,13,435,2017-11-07 12:33:06,0,2017-11-07,2655,44.25
79881,2,1,36,477,2017-11-07 14:36:27,0,2017-11-07,7401,123.35
79881,13,1,13,400,2017-11-07 15:12:18,0,2017-11-07,2151,35.85
79881,12,1,13,245,2017-11-07 16:02:01,0,2017-11-07,2983,49.72
79881,14,1,3,401,2017-11-07 16:15:40,0,2017-11-07,819,13.65
79881,18,1,9,107,2017-11-07 16:44:25,0,2017-11-07,1725,28.75
153057,18,1,13,134,2017-11-07 01:42:35,0,2017-11-07,0,0.00
116664,12,1,18,497,2017-11-08 00:51:57,0,2017-11-08,0,0.00
61371,26,1,17,266,2017-11-07 01:07:24,0,2017-11-07,0,0.00
40666,2,1,19,236,2017-11-07 00:57:23,0,2017-11-07,0,0.00
40666,15,1,13,245,2017-11-07 15:06:29,0,2017-11-07,50946,849.10
48715,18,1,19,107,2017-11-07 16:50:32,0,2017-11-07,0,0.00
119569,12,1,18,178,2017-11-08 03:56:24,0,2017-11-08,0,0.00
119569,19,0,0,213,2017-11-08 07:15:45,0,2017-11-08,11961,199.35
209611,15,1,13,278,2017-11-07 14:57:12,0,2017-11-07,0,0.00
116960,7,1,13,101,2017-11-09 06:23:28,0,2017-11-09,0,0.00
106040,26,1,22,121,2017-11-08 00:33:53,0,2017-11-08,0,0.00
106040,12,1,13,265,2017-11-08 13:05:20,0,2017-11-08,45087,751.45
18270,21,1,19,128,2017-11-07 00:13:30,0,2017-11-07,0,0.00
18270,3,1,10,115,2017-11-07 15:53:35,0,2017-11-07,56405,940.08
92425,2,1,13,212,2017-11-08 05:35:23,0,2017-11-08,0,0.00
105321,3,1,13,280,2017-11-08 03:33:23,0,2017-11-08,0,0.00
92852,19,0,24,210,2017-11-07 05:46:05,1,2017-11-07,0,0.00
92852,12,1,19,326,2017-11-07 09:57:03,0,2017-11-07,15058,250.97
92852,12,2,19,265,2017-11-07 10:39:08,0,2017-11-07,2525,42.08
92852,12,1,13,409,2017-11-07 13:55:41,0,2017-11-07,11793,196.55
92852,365,3543,748,347,2017-11-07 22:28:17,0,2017-11-07,30756,512.60
103411,15,1,17,3,2017-11-07 01:36:45,0,2017-11-07,0,0.00
103411,15,1,41,265,2017-11-07 06:02:10,0,2017-11-07,15925,265.42
103411,15,1,13,3,2017-11-07 11:52:35,0,2017-11-07,21025,350.42
99256,19,0,0,213,2017-11-07 17:20:10,1,2017-11-07,0,0.00
166544,3,1,17,280,2017-11-08 02:45:29,0,2017-11-08,0,0.00
39020,29,1,19,213,2017-11-07 00:40:14,1,2017-11-07,0,0.00
16526,2,1,19,219,2017-11-09 06:01:23,0,2017-11-09,0,0.00
59295,12,1,10,245,2017-11-07 10:21:03,0,2017-11-07,0,0.00
59295,15,1,18,245,2017-11-07 10:49:23,0,2017-11-07,1700,28.33
273377,72,1,19,101,2017-11-08 04:06:41,1,2017-11-08,0,0.00
131437,45,1,10,5,2017-11-07 09:39:43,1,2017-11-07,0,0.00
200440,15,1,53,265,2017-11-07 01:50:27,0,2017-11-07,0,0.00
146439,12,1,16,259,2017-11-07 00:59:23,0,2017-11-07,0,0.00
80166,2,1,18,435,2017-11-09 10:56:21,0,2017-11-09,0,0.00
188995,29,1,35,213,2017-11-07 10:04:46,1,2017-11-07,0,0.00
158303,8,1,15,145,2017-11-06 16:14:09,0,2017-11-06,0,0.00
174605,10,1,10,101,2017-11-07 12:25:39,1,2017-11-07,0,0.00
116504,18,1,14,107,2017-11-08 15:43:36,0,2017-11-08,0,0.00
107080,3,1,12,280,2017-11-07 10:35:04,0,2017-11-07,0,0.00
107080,12,1,18,265,2017-11-07 22:31:22,0,2017-11-07,42978,716.30
181462,24,1,23,105,2017-11-07 04:28:36,0,2017-11-07,0,0.00
181462,3,1,12,452,2017-11-07 07:12:30,0,2017-11-07,9834,163.90
89565,15,1,17,379,2017-11-08 14:45:12,0,2017-11-08,0,0.00
115602,15,1,19,245,2017-11-09 01:26:38,0,2017-11-09,0,0.00
115602,2,2,41,205,2017-11-09 14:47:26,0,2017-11-09,48048,800.80
77866,15,1,35,245,2017-11-09 00:22:27,0,2017-11-09,0,0.00
77866,9,1,13,466,2017-11-09 05:13:31,0,2017-11-09,17464,291.07
77866,9,1,20,322,2017-11-09 11:05:18,0,2017-11-09,21107,351.78
