ip,app,total_clicks,click_time_range
8391,9,1,0
104883,35,1,0
13812,2,1,0
147819,78,1,0
54399,5,1,0
331224,19,1,0
32286,2,1,0
43124,12,1,0
146330,14,1,0
17077,8,1,0
319022,3,1,0
4883,15,1,0
52840,9,1,0
77779,64,1,0
25761,12,3,1576
99292,12,1,0
72322,9,1,0
49462,3,4,3080
280974,19,1,0
10316,18,1,0
76060,9,1,0
333414,19,1,0
223238,19,1,0
178393,15,1,0
157111,19,1,0
335107,3,1,0
217772,3,1,0
228682,21,1,0
59981,35,1,0
200967,1,1,0
76812,20,1,0
110292,18,1,0
20511,62,1,0
287094,10,1,0
35300,22,1,0
259754,45,1,0
35617,15,1,0
200777,2,1,0
162108,3,1,0
81729,3,1,0
72199,2,1,0
47327,8,1,0
260093,9,1,0
271586,9,1,0
320534,14,1,0
64141,9,1,0
122949,12,1,0
133819,29,1,0
140451,9,1,0
81443,3,1,0
99523,9,1,0
109333,18,1,0
47697,8,1,0
339776,19,1,0
237903,45,1,0
200994,14,1,0
173218,3,1,0
180560,39,1,0
68155,18,1,0
36897,3,1,0
305886,12,1,0
2578,2,1,0
19965,8,1,0
95127,15,1,0
39455,12,1,0
60258,14,1,0
103047,9,1,0
142796,1,1,0
6607,2,1,0
232716,15,1,0
37193,8,2,1418
53193,28,1,0
26569,19,1,0
120662,2,1,0
84448,2,1,0
176414,26,1,0
48671,3,1,0
106447,1,1,0
99856,12,1,0
67823,18,1,0
100677,3,3,1874
97864,3,1,0
324549,72,1,0
259594,12,1,0
85329,2,3,1348
6806,12,1,0
321797,3,1,0
191880,12,1,0
43566,18,1,0
82964,9,2,176
154017,19,1,0
24927,19,1,0
76278,23,1,0
134661,9,1,0
18286,3,1,0
116571,64,1,0
46065,15,1,0
89696,12,1,0
28563,18,1,0
51226,35,1,0
354130,9,1,0
271682,12,1,0
83340,12,1,0
98432,3,1,0
233899,20,1,0
19988,2,1,0
111053,6,1,0
185415,10,1,0
119050,15,1,0
26177,13,1,0
4353,15,1,0
83379,8,1,0
179573,6,1,0
79678,11,1,0
243699,12,1,0
85026,14,2,783
3437,15,1,0
289648,19,1,0
123273,14,1,0
106034,24,1,0
101601,26,1,0
27639,2,1,0
196973,18,1,0
123924,18,1,0
34631,8,1,0
219948,10,1,0
85844,12,1,0
121894,2,1,0
45964,3,1,0
17012,18,1,0
92922,14,1,0
54448,10,1,0
154659,3,2,2196
6174,9,1,0
77055,12,1,0
7088,9,1,0
269920,12,1,0
184757,8,1,0
33021,12,1,0
76966,15,1,0
69235,21,1,0
356592,19,1,0
24876,26,1,0
39108,3,1,0
93789,3,3,2848
91911,2,1,0
125241,1,1,0
676,18,1,0
110811,19,1,0
128231,3,1,0
105792,64,1,0
54157,18,3,3253
51111,27,1,0
186588,15,1,0
22235,3,1,0
54593,29,1,0
4602,35,1,0
69098,18,1,0
44574,9,1,0
22835,35,1,0
85401,14,1,0
144814,1,1,0
130900,12,1,0
66003,12,2,2124
24700,21,1,0
22935,8,1,0
31345,15,1,0
308834,19,1,0
40400,3,2,295
83883,35,1,0
248713,14,1,0
15727,15,1,0
65201,3,1,0
79771,21,1,0
68976,35,1,0
119349,15,4,3780
44744,14,1,0
93641,12,3,2328
119262,2,2,493
98019,3,1,0
45334,14,1,0
151547,25,1,0
58696,18,1,0
192646,12,1,0
326373,10,1,0
178253,3,1,0
52726,14,1,0
123994,8,2,3057
158652,12,1,0
86781,15,1,0
186722,9,1,0
93626,26,1,0
24125,20,1,0
217307,12,1,0
113263,3,1,0
175251,82,1,0
119531,50,1,0
90822,2,2,1800
39839,12,1,0
304457,10,1,0
110704,3,1,0
165091,19,1,0
199747,3,1,0
12244,64,1,0
61623,150,1,0
37801,12,1,0
98012,20,1,0
23306,25,1,0
99955,9,1,0
123716,64,1,0
107216,11,1,0
19604,3,1,0
254477,19,1,0
43354,9,1,0
73933,2,3,1303
91611,15,1,0
156594,9,1,0
242091,19,1,0
2210,2,1,0
48282,1,1,0
299263,5,1,0
87515,3,1,0
22658,14,1,0
73516,13,1,0
191797,19,1,0
179599,18,2,3525
35110,9,1,0
43322,14,1,0
3085,9,1,0
18703,21,1,0
73305,7,1,0
57711,18,1,0
79121,15,1,0
28183,14,1,0
3843,3,1,0
175153,9,1,0
300556,10,1,0
11905,15,2,1088
89733,9,1,0
128196,21,1,0
143235,9,1,0
41317,19,1,0
133183,18,1,0
5147,183,1,0
83146,24,1,0
273759,45,1,0
151555,72,1,0
37112,12,1,0
71641,12,1,0
187393,19,1,0
199937,15,1,0
114015,12,1,0
197975,19,1,0
33703,12,1,0
122226,9,1,0
33288,15,1,0
68557,9,1,0
91607,3,3,3492
108406,9,1,0
121302,28,1,0
83839,9,1,0
155111,12,1,0
83230,20,1,0
99337,35,1,0
111028,15,1,0
29290,18,1,0
85107,12,4,1151
60869,15,1,0
41030,19,1,0
86452,3,3,1275
29377,2,1,0
95421,28,1,0
17401,12,1,0
193877,2,1,0
73313,2,2,32
48576,3,1,0
89314,45,1,0
101511,23,1,0
120112,3,1,0
58614,19,1,0
36741,15,1,0
25553,9,1,0
11072,8,1,0
122679,8,1,0
58934,9,1,0
103660,19,1,0
78974,29,1,0
259113,45,1,0
81896,64,1,0
118315,14,2,14
4729,2,1,0
118960,64,1,0
8297,15,1,0
164327,2,2,1624
6437,21,1,0
102394,18,1,0
130834,9,1,0
16741,35,1,0
38123,3,1,0
107244,3,1,0
315024,19,1,0
96388,2,2,840
77077,9,1,0
59659,15,1,0
180223,10,1,0
60037,2,1,0
262780,9,1,0
95565,15,1,0
317094,3,1,0
29950,3,2,869
11287,12,1,0
178787,12,1,0
111635,25,1,0
40731,1,1,0
81456,55,1,0
92902,11,1,0
4936,26,1,0
43068,3,1,0
128884,15,1,0
48170,46,1,0
95585,3,1,0
1810,2,3,3256
128457,15,1,0
159141,19,1,0
235642,19,1,0
257598,3,1,0
104323,12,1,0
125260,18,1,0
7399,14,1,0
326022,34,1,0
22480,12,1,0
46323,9,1,0
349577,19,1,0
73296,1,1,0
178259,14,1,0
111841,32,1,0
50449,2,1,0
66258,6,1,0
18955,3,2,3491
197130,15,1,0
103021,14,1,0
26922,21,1,0
289915,29,1,0
284985,10,1,0
8208,2,1,0
324975,29,1,0
331584,84,1,0
334732,19,1,0
309401,5,1,0
311946,72,1,0
54294,64,1,0
156164,19,1,0
118534,2,1,0
69043,18,1,0
68603,18,1,0
18922,1,1,0
27160,3,1,0
171807,15,1,0
56988,9,2,1923
20153,15,1,0
116515,50,1,0
279791,11,1,0
337873,115,1,0
24564,27,1,0
158283,24,1,0
76885,3,2,1936
9900,3,2,168
121806,21,1,0
26375,23,1,0
88021,9,1,0
50998,9,1,0
109601,13,1,0
262262,12,1,0
32490,21,2,2683
90997,1,1,0
24787,2,1,0
48240,9,3,1897
5044,18,1,0
233432,15,1,0
100210,12,1,0
58184,22,1,0
116436,12,1,0
2508,3,1,0
41866,12,1,0
121209,3,2,2081
56535,3,1,0
25614,3,3,1929
119166,1,1,0
100701,21,1,0
27238,1,1,0
84888,12,2,1293
25832,3,1,0
6326,32,1,0
272176,1,1,0
85120,19,1,0
8292,1,1,0
102511,8,1,0
28986,18,1,0
58561,3,1,0
116644,27,1,0
244912,15,1,0
48240,11,3,2734
37273,19,1,0
83182,3,1,0
18860,9,1,0
75634,2,15,3799
30265,3,1,0
332096,5,1,0
114341,13,1,0
86320,15,1,0
14950,2,1,0
38111,12,1,0
130824,26,1,0
64770,5,1,0
50231,14,1,0
237707,15,1,0
290599,14,1,0
294647,39,1,0
40440,9,1,0
9734,13,1,0
6395,12,1,0
234728,25,1,0
3743,2,1,0
40400,18,1,0
27988,19,2,437
116607,72,1,0
124470,3,2,25
54593,3,1,0
98083,3,1,0
52094,2,2,1700
46029,45,1,0
72357,64,1,0
46690,14,1,0
17115,18,1,0
29128,14,1,0
66316,7,1,0
39123,3,1,0
74355,32,1,0
27028,15,1,0
83873,17,1,0
70168,22,1,0
102264,18,1,0
105847,2,1,0
132656,5,1,0
189729,18,2,904
49520,15,1,0
84228,3,2,454
77294,9,1,0
108947,21,1,0
113719,12,1,0
170087,8,1,0
56119,3,1,0
233731,66,1,0
73487,1,3,1931
38816,3,1,0
286735,19,1,0
166206,19,1,0
302032,29,1,0
176911,2,1,0
109776,9,2,53
121582,3,1,0
58181,19,1,0
183782,24,1,0
108913,2,2,2585
116480,1,1,0
205770,8,1,0
157195,12,1,0
138561,25,1,0
46513,9,1,0
111121,26,1,0
95691,9,1,0
73978,15,3,2999
173141,3,1,0
175472,5,1,0
250847,5,1,0
17422,2,1,0
348388,45,1,0
108160,14,1,0
71255,3,1,0
44725,13,3,849
2254,8,1,0
123650,12,1,0
124768,18,1,0
327691,3,1,0
122760,28,1,0
34486,3,3,3840
69760,18,1,0
120726,21,1,0
255,17,1,0
234492,10,1,0
6689,3,2,2797
137229,116,1,0
16859,12,1,0
16403,35,1,0
67197,3,2,727
65598,8,1,0
105197,18,1,0
206355,3,1,0
119901,2,1,0
80424,14,1,0
13088,12,1,0
106460,2,1,0
197033,23,1,0
85503,24,1,0
256036,14,1,0
163371,15,1,0
188604,2,1,0
217499,29,1,0
118582,9,1,0
123839,18,1,0
15769,12,1,0
206789,2,1,0
76788,29,1,0
83576,3,1,0
93810,15,1,0
7521,15,1,0
143161,19,1,0
9540,14,1,0
209459,183,1,0
155703,9,1,0
193222,8,1,0
48240,12,4,1257
241475,12,1,0
174948,3,1,0
23270,2,1,0
16481,12,3,1151
119244,12,1,0
13212,18,1,0
32848,14,1,0
112543,12,1,0
95925,18,2,447
32612,26,1,0
30311,18,1,0
35058,18,1,0
432,3,1,0
39095,23,1,0
16547,14,1,0
275803,26,1,0
15654,3,2,993
256836,13,1,0
14574,18,1,0
56121,9,1,0
121942,21,1,0
26098,11,1,0
49219,28,1,0
118252,10,1,0
208213,26,1,0
95995,3,1,0
41151,19,1,0
19270,3,1,0
44590,2,5,3010
85988,66,1,0
59997,19,1,0
97903,14,1,0
138370,3,1,0
33974,15,1,0
111251,3,1,0
118061,18,1,0
121835,64,1,0
37964,3,1,0
18802,12,1,0
23589,35,1,0
102700,2,1,0
106820,2,2,177
63973,9,1,0
40631,11,1,0
812,35,1,0
106770,35,1,0
94905,12,1,0
95155,15,1,0
271,35,1,0
123663,23,1,0
45143,12,1,0
151784,35,1,0
142855,18,1,0
249232,10,1,0
100701,20,1,0
302957,19,1,0
196573,21,1,0
142687,28,1,0
78272,15,1,0
116013,12,1,0
81846,9,1,0
80185,25,1,0
92518,1,1,0
170460,9,1,0
118648,15,2,419
120623,2,1,0
70906,3,1,0
196459,9,1,0
195346,3,1,0
165023,45,1,0
103284,26,1,0
296902,2,1,0
48245,18,1,0
216433,14,1,0
268964,9,1,0
162640,19,1,0
48840,15,1,0
2668,45,1,0
69145,12,2,2881
66920,15,2,640
204005,5,1,0
113781,23,1,0
5936,3,1,0
3964,21,2,2160
117524,15,1,0
144563,15,1,0
100337,3,1,0
164733,13,1,0
26340,9,1,0
71178,3,1,0
45083,19,1,0
101637,18,1,0
153656,45,1,0
117685,9,1,0
182972,3,1,0
38784,21,1,0
111159,12,2,1783
32729,27,1,0
102066,3,2,2002
231315,1,1,0
83819,12,1,0
120353,12,1,0
85223,12,1,0
109643,9,1,0
38936,12,2,1842
69487,26,1,0
37462,20,1,0
74916,18,1,0
43919,35,1,0
56783,18,1,0
18608,35,1,0
43750,18,1,0
38648,9,1,0
19836,13,1,0
255456,19,1,0
86122,96,1,0
233162,9,1,0
29302,18,1,0
109522,3,1,0
109696,9,1,0
226267,5,1,0
67393,19,1,0
109674,2,1,0
209659,35,1,0
76462,9,1,0
169266,2,1,0
113654,12,1,0
140868,2,1,0
23322,25,1,0
162557,3,1,0
209328,10,1,0
88881,10,2,443
2227,151,1,0
12091,3,1,0
195301,9,1,0
19613,24,1,0
61066,12,1,0
118123,68,1,0
2284,3,1,0
171440,21,1,0
37280,3,1,0
41285,3,4,3299
4670,3,1,0
177519,12,1,0
188206,2,1,0
188336,18,1,0
30986,2,1,0
167818,3,1,0
36938,3,1,0
92610,18,1,0
72867,9,1,0
2254,35,1,0
120998,18,1,0
73908,18,1,0
289027,11,1,0
195440,21,1,0
33008,12,1,0
211410,2,1,0
102808,15,2,2397
3957,12,1,0
232006,3,1,0
243952,12,1,0
218918,19,1,0
36582,18,1,0
135143,15,1,0
28244,3,1,0
119531,23,1,0
163674,29,1,0
77360,1,1,0
103261,3,1,0
187808,2,1,0
93810,60,1,0
23545,2,1,0
98510,14,1,0
39328,15,2,44
75794,9,1,0
199327,7,1,0
114757,18,1,0
100144,12,1,0
270036,10,1,0
84383,2,1,0
56020,9,1,0
62397,15,1,0
108424,35,1,0
255865,5,1,0
109674,12,1,0
236548,12,1,0
357452,45,1,0
66077,3,2,1050
101730,2,1,0
186606,9,1,0
50653,32,1,0
183632,18,1,0
44595,3,2,21
57333,2,1,0
98091,3,1,0
151778,19,1,0
99315,3,1,0
333299,28,1,0
51761,2,1,0
51864,18,1,0
361187,12,1,0
240210,2,1,0
177469,35,1,0
129623,12,1,0
60430,18,1,0
110211,14,1,0
4173,3,1,0
18774,18,1,0
35370,24,1,0
101818,7,1,0
18466,3,2,310
77914,26,1,0
13597,14,1,0
128338,12,1,0
111171,20,1,0
66898,2,1,0
99075,3,1,0
200594,18,1,0
89221,2,1,0
50374,3,1,0
80114,3,1,0
100445,12,1,0
6065,2,1,0
161604,15,1,0
61082,3,1,0
175552,19,1,0
126209,15,2,3841
50576,20,1,0
135992,8,1,0
53004,15,1,0
128615,24,1,0
205665,12,1,0
228158,3,1,0
135199,9,1,0
3363,3,1,0
195552,11,1,0
123733,24,1,0
47860,35,1,0
48481,35,1,0
84740,2,1,0
107115,3,2,1275
359904,12,1,0
201700,29,1,0
40157,15,1,0
125094,15,1,0
88018,3,1,0
81541,18,1,0
45815,3,1,0
55149,2,1,0
108742,13,1,0
103176,10,1,0
265143,15,1,0
25705,9,1,0
116344,35,1,0
132337,3,1,0
48182,61,1,0
132031,14,1,0
166695,3,1,0
9923,14,1,0
166139,14,1,0
206406,8,1,0
5178,13,1,0
74617,14,1,0
81710,1,1,0
64253,9,1,0
276088,3,2,44
64531,3,1,0
125129,8,1,0
67658,13,2,636
71191,2,1,0
15769,18,1,0
49487,15,2,1774
101929,12,1,0
182887,15,1,0
26340,14,1,0
164859,12,1,0
8323,64,1,0
70645,13,1,0
193004,3,1,0
45400,27,1,0
175389,9,1,0
96898,9,2,1902
317566,10,1,0
84091,3,2,894
114064,18,1,0
24943,18,1,0
199058,12,1,0
98260,12,1,0
35221,12,1,0
76812,12,1,0
34651,12,1,0
148363,19,1,0
32509,9,1,0
83111,12,1,0
35221,3,1,0
307207,3,1,0
209051,18,1,0
97027,3,1,0
250314,29,1,0
174371,29,1,0
54769,9,1,0
23878,2,1,0
1768,2,1,0
171027,10,1,0
52712,7,1,0
166415,7,1,0
92947,1,1,0
61861,12,1,0
92544,18,1,0
63994,7,1,0
321037,19,1,0
147669,10,1,0
25544,9,1,0
70649,9,1,0
59323,9,1,0
50897,3,1,0
79827,2,6,3108
81356,14,1,0
4784,3,1,0
19454,64,1,0
57546,14,1,0
46868,3,1,0
15970,12,1,0
359956,19,1,0
198239,15,1,0
38602,28,1,0
16944,14,1,0
352152,2,1,0
39948,3,1,0
34789,18,1,0
139599,3,1,0
58882,3,1,0
104657,13,1,0
300945,19,1,0
12717,9,2,234
48062,9,2,210
35386,18,1,0
75856,9,1,0
50983,18,1,0
22211,9,1,0
65113,12,1,0
111735,3,1,0
75504,8,1,0
256933,19,1,0
74994,1,1,0
350766,6,1,0
233977,9,1,0
40995,3,3,803
49582,18,1,0
110998,12,1,0
216590,19,1,0
83700,2,1,0
86912,3,1,0
62717,12,1,0
119372,35,1,0
155902,9,1,0
96139,9,1,0
190789,29,1,0
69070,9,1,0
124317,14,1,0
258473,13,1,0
48282,9,1,0
139262,19,1,0
306607,19,1,0
61163,10,1,0
47552,18,1,0
98274,19,1,0
184271,2,1,0
29531,11,1,0
59395,25,1,0
1000,2,1,0
106344,13,1,0
121163,2,1,0
138373,3,1,0
172483,23,1,0
2187,12,1,0
88097,18,1,0
122327,26,1,0
104917,3,1,0
109124,1,1,0
67291,13,1,0
349037,19,1,0
8179,2,1,0
55844,12,2,1747
50746,6,1,0
158448,8,1,0
12988,9,1,0
47772,2,1,0
235266,10,1,0
15305,12,1,0
31350,35,1,0
11580,3,1,0
107097,7,1,0
12300,9,1,0
224374,19,1,0
21950,9,1,0
37437,3,1,0
202204,3,1,0
355927,35,1,0
53715,64,1,0
50926,6,1,0
99311,12,1,0
17477,35,1,0
170739,12,1,0
197093,12,1,0
175964,3,1,0
97903,12,1,0
246282,10,1,0
255391,10,1,0
83000,8,1,0
90615,12,1,0
131813,23,1,0
154166,9,2,558
7890,12,1,0
7151,6,1,0
189201,12,1,0
71789,19,1,0
107916,7,1,0
174110,2,1,0
292500,19,1,0
95153,13,1,0
45449,2,2,98
9106,64,1,0
38978,3,1,0
39103,7,1,0
28244,9,1,0
6545,3,1,0
111159,14,1,0
254424,72,1,0
110529,13,1,0
2228,3,1,0
208047,14,1,0
198707,35,1,0
315407,27,1,0
270478,10,1,0
232705,29,1,0
51840,18,1,0
43894,3,1,0
287426,3,1,0
49025,19,1,0
23544,14,1,0
71643,9,1,0
52682,1,1,0
76932,13,1,0
145883,11,1,0
1433,9,1,0
207121,29,1,0
256054,3,1,0
166376,20,1,0
35984,72,1,0
71238,8,1,0
201906,9,1,0
114220,18,6,3319
115951,9,1,0
51778,18,1,0
71969,2,1,0
92315,2,2,948
124006,3,1,0
284025,19,1,0
32367,12,1,0
44349,18,1,0
3178,3,1,0
7521,11,1,0
93276,9,1,0
135901,2,1,0
97962,14,1,0
159648,5,1,0
151791,14,1,0
32649,12,1,0
66658,15,1,0
235425,12,1,0
4989,3,2,842
42017,3,1,0
361137,15,1,0
2450,12,1,0
178457,28,1,0
121428,27,1,0
3262,2,1,0
73027,18,1,0
157827,3,1,0
27646,35,1,0
102206,96,1,0
26046,9,1,0
123994,7,3,344
171603,19,1,0
202229,10,1,0
44410,115,1,0
42562,14,1,0
78506,13,1,0
123923,8,1,0
77355,35,1,0
75275,14,2,223
205573,11,1,0
85644,12,4,1519
37796,12,1,0
29436,8,1,0
123889,12,3,1023
165949,83,1,0
83045,12,1,0
120709,15,1,0
4214,35,1,0
81252,3,1,0
109243,1,1,0
236000,2,1,0
34936,18,1,0
45214,3,2,2150
11108,25,1,0
268751,12,1,0
189412,12,1,0
10314,3,1,0
114273,9,1,0
36513,3,1,0
105637,7,1,0
107458,9,1,0
51361,3,1,0
133301,12,1,0
45080,3,1,0
4536,18,1,0
270606,11,1,0
116812,6,1,0
108181,26,1,0
120481,29,1,0
120088,2,1,0
163592,28,1,0
201573,19,1,0
123100,18,1,0
102575,9,1,0
109743,64,2,833
260856,3,1,0
53510,3,1,0
59152,12,1,0
317016,19,1,0
221871,2,1,0
285746,1,1,0
51952,2,1,0
178509,12,1,0
81976,2,1,0
5036,52,1,0
83230,9,1,0
133170,13,1,0
284450,19,1,0
178716,2,1,0
118123,26,1,0
74355,9,1,0
175015,12,1,0
52843,18,1,0
224975,10,1,0
29961,2,1,0
36213,1,1,0
93389,10,1,0
65469,3,1,0
32509,3,1,0
100562,1,1,0
43626,9,1,0
16244,19,1,0
92300,27,1,0
52726,8,2,79
167094,9,1,0
114816,1,1,0
63089,3,2,1744
80142,3,1,0
44067,26,2,227
6908,14,1,0
113220,29,1,0
216126,28,1,0
27456,3,2,78
80827,14,1,0
16510,10,1,0
259389,12,1,0
122912,12,1,0
118590,13,1,0
174383,29,1,0
107962,12,2,213
339030,3,1,0
256349,139,1,0
99054,32,1,0
342639,23,1,0
72438,15,1,0
38575,19,1,0
69304,15,1,0
357808,45,1,0
162016,12,1,0
20211,12,1,0
253813,29,1,0
195016,8,1,0
81981,15,1,0
151824,18,1,0
89141,25,1,0
68499,35,1,0
91307,2,1,0
72361,3,3,995
69266,6,1,0
14922,15,1,0
106135,48,1,0
318087,19,1,0
123908,18,5,2422
13412,12,1,0
211405,9,1,0
2770,18,2,1491
160959,18,1,0
158615,3,1,0
117595,3,1,0
68664,12,1,0
44980,15,1,0
50949,3,1,0
145031,11,1,0
53874,64,1,0
42369,27,1,0
2565,9,1,0
210313,105,1,0
39430,19,1,0
163204,14,1,0
87609,9,1,0
25097,14,1,0
125151,12,2,952
109170,12,1,0
196951,29,1,0
144359,20,1,0
58918,14,1,0
113331,35,1,0
50136,15,2,28
129555,10,1,0
66940,23,1,0
188726,3,1,0
80660,14,3,1540
74469,2,1,0
296016,20,1,0
39070,2,1,0
50223,18,1,0
92673,2,1,0
39782,7,1,0
92873,25,1,0
189729,1,1,0
84511,29,1,0
94853,9,1,0
163282,9,1,0
89520,1,1,0
118742,6,1,0
54007,1,1,0
256880,23,1,0
8215,20,1,0
105416,18,1,0
193032,18,1,0
913,3,1,0
286140,35,1,0
141558,15,1,0
106507,35,1,0
47146,3,2,0
22394,64,1,0
154148,3,1,0
30059,12,1,0
281837,19,1,0
132189,1,1,0
124797,15,1,0
280137,20,1,0
77061,2,1,0
43928,29,1,0
75957,13,1,0
188600,14,1,0
69944,26,1,0
76627,15,1,0
133684,15,1,0
155625,15,1,0
119929,9,1,0
17181,2,1,0
69267,15,1,0
94025,3,1,0
71805,3,1,0
46200,3,1,0
263044,2,1,0
124166,26,1,0
113454,1,1,0
1313,25,1,0
92873,9,2,1420
64323,23,1,0
96066,18,1,0
167022,19,1,0
5323,1,1,0
60170,14,1,0
4938,2,1,0
59064,9,1,0
67535,19,1,0
158107,19,1,0
48217,8,1,0
202617,6,1,0
267526,12,1,0
59807,2,1,0
153360,5,1,0
93089,2,1,0
4567,11,1,0
32575,3,1,0
41186,19,1,0
119894,3,1,0
94070,18,1,0
130309,2,1,0
245140,23,1,0
17149,2,11,4194
348456,148,1,0
85120,12,2,333
44222,12,1,0
255366,19,1,0
18359,17,1,0
37674,3,1,0
2095,12,2,3425
90433,35,1,0
51747,3,1,0
286158,14,1,0
34854,3,2,209
11716,18,3,2707
327303,5,1,0
168576,19,1,0
47117,1,1,0
90484,3,1,0
5147,20,1,0
9831,23,1,0
333709,45,1,0
73487,3,51,4241
37533,29,1,0
194715,12,1,0
89084,3,1,0
106493,6,1,0
84916,9,1,0
3045,12,1,0
14025,18,2,579
54741,18,1,0
68196,3,1,0
2886,12,1,0
128942,3,1,0
93162,13,1,0
90298,9,1,0
103335,3,1,0
136634,3,2,1
25041,11,1,0
138557,12,1,0
84988,3,1,0
114353,14,1,0
52394,18,1,0
123703,19,1,0
69235,3,1,0
100118,3,1,0
154979,15,1,0
325972,29,1,0
1337,2,3,2114
342949,10,1,0
66571,1,1,0
236956,84,1,0
124927,35,1,0
210478,72,1,0
3994,20,1,0
112926,35,1,0
1313,18,2,61
43855,26,2,710
63991,18,1,0
98521,23,1,0
121683,12,1,0
36052,9,1,0
8230,12,2,10
27838,3,1,0
1176,9,1,0
14764,21,2,1148
41980,35,1,0
103567,12,1,0
119531,65,1,0
119356,2,1,0
25161,15,1,0
193749,3,1,0
83624,9,1,0
180296,19,1,0
103284,28,1,0
164247,2,1,0
135484,13,1,0
60087,10,1,0
32526,2,1,0
10275,20,1,0
123668,35,1,0
101183,2,1,0
348008,19,1,0
345892,19,1,0
28283,2,1,0
119760,15,1,0
33729,9,1,0
73610,22,1,0
266961,12,1,0
210430,15,1,0
29225,2,1,0
28168,12,1,0
98052,15,1,0
47046,14,1,0
75463,8,1,0
254079,29,1,0
26995,29,1,0
88833,19,1,0
108881,13,2,1046
127992,15,1,0
29315,2,2,2891
195833,12,1,0
2564,9,1,0
118597,15,1,0
7093,18,1,0
77540,3,1,0
180422,10,1,0
41030,35,1,0
146316,19,1,0
65343,15,1,0
119634,14,1,0
22116,9,1,0
45680,2,2,47
59303,2,1,0
308605,19,1,0
111008,3,2,2244
4536,19,1,0
275427,3,1,0
119531,9,6,2149
69013,18,1,0
129931,9,1,0
113052,18,1,0
18747,64,1,0
22026,15,1,0
246626,11,1,0
10176,11,1,0
134173,15,1,0
108110,17,1,0
354312,19,1,0
43855,9,1,0
28081,12,2,178
362330,19,1,0
52039,21,1,0
16626,3,1,0
155555,45,1,0
39515,15,1,0
6322,19,1,0
74247,9,1,0
351838,19,1,0
208260,18,1,0
147243,15,1,0
95766,18,10,3383
1343,12,1,0
134439,15,1,0
88826,19,1,0
234387,15,1,0
29804,12,3,2895
29346,21,1,0
105346,9,2,1610
49963,15,1,0
41441,14,1,0
34587,3,1,0
254330,18,1,0
76788,19,2,1970
32612,18,1,0
71535,3,1,0
88281,55,1,0
99075,2,1,0
7962,21,1,0
124873,14,1,0
153724,6,1,0
121091,18,1,0
77594,14,1,0
158492,28,1,0
145616,8,1,0
106411,13,1,0
3136,14,1,0
3859,2,1,0
17130,9,1,0
199356,3,1,0
33748,18,1,0
2332,12,1,0
48142,3,2,1351
55929,12,1,0
64381,23,1,0
72200,14,1,0
24747,8,1,0
20305,12,1,0
72630,12,1,0
84901,64,1,0
76163,35,1,0
148098,15,1,0
123623,83,1,0
351811,12,1,0
24915,2,1,0
92823,3,1,0
8505,13,1,0
53715,3,3,719
100275,29,1,0
201503,3,1,0
149413,2,1,0
176698,3,1,0
83353,2,1,0
178680,35,1,0
191502,15,1,0
56450,64,1,0
14348,15,3,376
90758,23,1,0
31413,18,1,0
190024,2,1,0
6155,9,1,0
22941,13,1,0
11834,15,1,0
78853,83,1,0
24935,20,1,0
53960,9,1,0
43790,18,1,0
80605,6,1,0
124962,3,1,0
60875,20,1,0
123703,2,1,0
68891,21,1,0
30756,3,1,0
79827,6,1,0
113429,12,1,0
332782,29,1,0
210529,9,1,0
169013,15,1,0
66824,14,1,0
61798,3,1,0
114577,15,1,0
88529,15,1,0
9993,3,3,2677
70494,2,1,0
31757,3,1,0
59244,12,1,0
153952,2,1,0
197791,14,1,0
34387,1,1,0
44744,15,3,221
184343,12,1,0
107878,12,1,0
120883,2,1,0
98738,3,1,0
109614,11,1,0
33473,3,1,0
63465,25,1,0
100502,19,1,0
43261,15,1,0
78616,26,1,0
134479,26,1,0
18201,3,1,0
44490,18,1,0
48703,2,1,0
130710,19,1,0
106136,9,1,0
64659,9,1,0
209535,3,1,0
60828,15,1,0
27378,9,1,0
144917,18,1,0
5147,3,12,3362
3520,28,1,0
171102,45,1,0
77703,45,1,0
350014,19,1,0
32051,3,1,0
73516,21,4,3003
133587,2,1,0
117753,3,1,0
83372,2,1,0
148788,9,1,0
9795,12,1,0
46755,2,1,0
44595,14,1,0
288116,2,1,0
68180,3,1,0
25511,15,1,0
12948,15,1,0
62358,35,1,0
93027,18,2,315
100275,25,3,1009
176324,230,1,0
42204,15,1,0
162264,21,1,0
200239,3,1,0
5257,19,1,0
212211,84,1,0
103021,3,1,0
119894,9,1,0
59599,11,2,123
58363,29,1,0
43827,155,1,0
43763,9,1,0
81922,12,2,121
48679,22,1,0
63251,9,1,0
17988,15,1,0
92648,2,1,0
44490,50,1,0
195108,21,1,0
15773,15,1,0
191350,3,1,0
64555,10,1,0
311593,190,1,0
97863,28,1,0
198140,15,1,0
3133,3,1,0
49823,14,1,0
37788,3,1,0
11006,15,1,0
114203,12,1,0
50129,3,1,0
108918,12,1,0
84228,2,1,0
40289,12,1,0
145104,2,1,0
7441,3,1,0
62170,12,1,0
87415,12,1,0
203079,12,1,0
81776,9,1,0
267960,2,1,0
97623,3,1,0
119008,3,1,0
159376,45,1,0
120111,12,1,0
188977,19,1,0
166518,3,1,0
42243,35,1,0
71458,8,1,0
34150,28,1,0
146591,3,1,0
22256,13,1,0
63902,18,1,0
136168,29,1,0
81767,3,1,0
69741,15,1,0
